Date,Time,Project,Task,Division,Details
2019-11-19,0.5,You Are X,3D,Visual,Environment production.
2019-11-19,1.5,You Are X,2D,Visual,Environment production.
2019-11-18,2.0,Qurotema,Writing,Abstract,Documentation.
2019-11-17,3.0,Study,Research,Abstract,Level design.
2019-11-17,3.0,Qurotema,Development,Code,"Sounds implementation, instrument addition."
2019-11-17,1.0,Qurotema,Composition,Audio,Sounds rework.
2019-11-16,4.0,Qurotema,Development,Code,"Sounds implementation, instrument addition."
2019-11-15,1.0,You Are X,3D,Visual,Environment production.
2019-11-15,1.0,You Are X,Development,Code,Scene sequencing.
2019-11-14,1.0,Doodle,Research,Visual,Facial anatomy.
2019-11-14,2.5,Chimera,2D,Visual,Mockup and visual design.
2019-11-14,2.5,Qurotema,Development,Code,Sound system development.
2019-11-13,3.0,Qurotema,Development,Code,Sound system development.
2019-11-13,0.5,You Are X,3D,Visual,Environment production.
2019-11-13,0.5,Study,Performance,Abstract,Deep sim game design presentation.
2019-11-12,2.0,Qurotema,Development,Code,"Refactoring, dynamic terrain systems tying."
2019-11-12,0.5,V-OS,Development,Code,Security fix.
2019-11-12,3.0,Qurotema,Composition,Audio,Soundtrack composition.
2019-11-12,4.0,Doodle,Research,Visual,Fashion.
2019-11-12,1.0,Study,Research,Abstract,Deep sim game design.
2019-11-11,3.0,Doodle,Research,Visual,Fashion.
2019-11-11,5.0,Qurotema,Composition,Audio,Soundtrack composition.
2019-11-10,2.0,Doodle,Research,Visual,Fashion.
2019-11-10,0.5,You Are X,3D,Visual,Environment production.
2019-11-10,1.0,Chimera,Research,Abstract,Data collection.
2019-11-10,2.0,Qurotema,Composition,Audio,Soundtrack composition.
2019-11-09,1.0,Qurotema,Composition,Audio,Soundtrack composition.
2019-11-09,0.5,Cartographer,Development,Code,Bugfix.
2019-11-08,1.5,You Are X,Design,Abstract,Narrative design and scheduling.
2019-11-08,0.5,You Are X,3D,Visual,Environment production.
2019-11-08,1.5,You Are X,Development,Code,Shader implementation and debugging.
2019-11-07,1.0,Chimera,Research,Visual,Physical infographic design.
2019-11-07,2.0,You Are X,Development,Code,Text toggle and UI systems for VR.
2019-11-06,1.0,Doodle,2D,Visual,Pamphlet design.
2019-11-06,1.0,Jam,Performance,Audio,Dance.
2019-11-06,2.0,4D Society,Design,Visual,Level design and graphics.
2019-11-06,2.0,Study,Research,Abstract,Game design.
2019-11-05,1.0,4D Society,Design,Abstract,Level design.
2019-11-05,2.0,4D Society,3D,Visual,Texturing.
2019-11-04,1.0,Jam,Performance,Audio,Dance.
2019-11-04,3.0,4D Society,3D,Visual,Texturing.
2019-11-04,2.0,Tinker,Research,Code,VR systems.
2019-11-03,4.0,4D Society,3D,Visual,Texturing.
2019-11-03,1.0,V-OS,Writing,Abstract,Sins.
2019-11-02,3.0,4D Society,3D,Visual,3D       and texturing.
2019-11-01,4.0,Cord,Research,Audio,"Data collection, song analysis."
2019-11-01,3.0,Cord,Development,Code,"Audio playing, database management."
2019-10-31,2.0,Tinker,Research,Code,VR systems.
2019-10-31,4.0,You Are X,Composition,Audio,Sound synthesis and sampling.
2019-10-30,0.5,4D Society,Design,Visual,Environment.
2019-10-30,4.0,4D Society,3D,Visual,Environment 3D       and texturing.
2019-10-30,2.5,4D Society,Development,Code,Portals.
2019-10-29,1.0,Qurotema,Writing,Abstract,Documentation.
2019-10-29,4.5,Qurotema,Development,Code,Story system.
2019-10-29,1.0,Qurotema,2D,Visual,User interface design.
2019-10-28,4.0,Qurotema,Development,Code,Additional movement systems and graphics.
2019-10-28,2.0,Qurotema,Composition,Audio,Recording.
2019-10-27,3.5,Qurotema,Composition,Audio,Soundtrack composition.
2019-10-27,0.5,Qurotema,Composition,Audio,Soundtrack recording.
2019-10-26,0.5,Study,Research,Abstract,Storytelling studies.
2019-10-26,3.0,You Are X,Development,Code,Text node system.
2019-10-25,2.0,You Are X,3D,Visual,"Visual testing, environment development."
2019-10-25,2.0,You Are X,Development,Code,"Shader testing, visual testing."
2019-10-24,3.0,Cord,Development,Code,App development.
2019-10-23,0.5,Cord,2D,Visual,Logo redo.
2019-10-23,1.5,You Are X,3D,Visual,Scene production.
2019-10-23,4.0,Study,Research,Abstract,Game design.
2019-10-22,1.0,Doodle,Photography,Visual,Nature photography editing.
2019-10-22,2.5,Cord,Development,Code,UI programming.
2019-10-22,0.5,Cord,2D,Visual,UI design.
2019-10-22,1.5,Qurotema,Writing,Abstract,Documentation.
2019-10-22,3.0,Qurotema,Design,Visual,"Skybox tweaking, texturing, visual experimentation."
2019-10-21,4.0,Qurotema,3D,Visual,Monolith and retexturing.
2019-10-21,0.5,Jam,Composition,Audio,Reharmonizing.
2019-10-21,0.5,Qurotema,2D,Visual,Cloud experimentation.
2019-10-21,1.0,Doodle,Photography,Visual,Nature photography.
2019-10-20,2.0,Qurotema,3D,Visual,Rock production.
2019-10-20,3.0,Qurotema,Development,Code,Shader programming.
2019-10-20,1.0,Jam,Performance,Audio,Guitar.
2019-10-19,7.5,Cord,Development,Code,App programming.
2019-10-19,1.0,Study,Research,Abstract,Socialization with strangers.
2019-10-19,0.5,Jam,Research,Audio,Composition.
2019-10-18,0.5,Jam,Performance,Audio,Guitar.
2019-10-18,0.5,Cord,2D,Visual,Logo production.
2019-10-18,2.0,Cord,Development,Code,App programming.
2019-10-18,4.0,You Are X,Design,Abstract,Project design and testing.
2019-10-17,3.0,Cord,Development,Code,App programming.
2019-10-17,1.0,You Are X,Writing,Abstract,Documentation.
2019-10-16,1.5,You Are X,2D,Visual,Grant design.
2019-10-16,1.5,You Are X,Writing,Abstract,Grant writing.
2019-10-16,1.5,You Are X,Development,Code,Website tweaking.
2019-10-16,3.0,Study,Research,Abstract,Game design.
2019-10-16,1.0,4D Society,Development,Code,Shader coding.
2019-10-16,1.0,Jam,Performance,Audio,Guitar.
2019-10-15,0.5,4D Society,2D,Visual,Logo production.
2019-10-15,2.0,4D Society,Design,Visual,Level design and environment art.
2019-10-15,1.0,4D Society,Research,Code,Baking and level design.
2019-10-14,3.0,Qurotema,Development,Code,"Shader programming, environment art."
2019-10-13,2.5,Jam,Performance,Audio,Dance.
2019-10-13,0.0,Various,Event,Abstract,Brother's wedding.
2019-10-12,2.0,Cord,Research,Code,Machine learning.
2019-10-12,2.0,You Are X,3D,Visual,Scene production.
2019-10-12,1.0,Architects of Souls,Composition,Audio,Composition.
2019-10-11,1.0,Jam,Composition,Audio,Composition.
2019-10-11,1.0,Architects of Souls,Composition,Audio,Composition.
2019-10-11,1.0,Jam,Performance,Audio,Guitar.
2019-10-11,1.0,You Are X,Development,Code,Migrate project to different Unity version.
2019-10-11,1.0,Freya,Design,Abstract,"Rewriting bot, adding translation."
2019-10-11,3.5,Freya,Development,Code,"Rewriting bot, adding translation."
2019-10-10,1.0,Jam,Composition,Audio,Composition.
2019-10-10,1.5,Study,Research,Abstract,Teaching careers.
2019-10-10,1.5,Doodle,Research,Visual,Infographics analysis.
2019-10-10,0.5,Jam,Performance,Audio,Guitar.
2019-10-09,0.5,Architects of Souls,Composition,Audio,Composition.
2019-10-09,3.0,Study,Research,Abstract,Game design.
2019-10-09,0.5,You Are X,Development,Code,Scene sequencing.
2019-10-08,1.0,Study,Research,Abstract,Post-release game redesign strategies.
2019-10-07,1.5,You Are X,Development,Code,Scene sequencing.
2019-10-07,1.0,Qurotema,Writing,Abstract,Documentation.
2019-10-07,3.0,Qurotema,Development,Code,"Shader programming, environment art."
2019-10-06,3.0,Qurotema,Development,Code,"Shader programming, environment art."
2019-10-06,2.0,Input Peripherals,2D,Visual,Infographic production.
2019-10-06,1.0,You Are X,3D,Visual,Installation design.
2019-10-05,1.0,Input Peripherals,2D,Visual,Infographic production.
2019-10-05,1.5,V-OS,Writing,Abstract,Minimalism and life lessons.
2019-10-04,3.0,You Are X,Development,Code,Shaders and scene sequencing.
2019-10-03,0.5,Tinker,Research,Code,Neural networks.
2019-10-03,3.5,Input Peripherals,2D,Visual,Infographic production.
2019-10-03,0.5,Architects of Souls,Composition,Audio,Composition and mixing.
2019-10-02,1.0,Architects of Souls,Composition,Audio,Composition and mixing.
2019-10-02,2.5,Input Peripherals,2D,Visual,Infographic production.
2019-10-02,4.0,Study,Research,Abstract,Game design.
2019-10-02,1.0,You Are X,Research,Code,Shader programming.
2019-10-02,2.0,4D Society,Research,Code,Shader programming.
2019-10-01,3.0,Qurotema,Development,Code,"Shader programming, environment art."
2019-10-01,0.5,4D Society,Research,Code,Shader programming.
2019-10-01,2.0,You Are X,Design,Abstract,Project planning.
2019-09-30,1.0,Nihon,Writing,Abstract,Documentation.
2019-09-30,1.0,Nihon,Photography,Visual,Photo editing.
2019-09-30,3.5,Architects of Souls,Composition,Audio,Composition and mixing.
2019-09-29,1.0,Architects of Souls,Composition,Audio,Composition and mixing.
2019-09-29,3.5,You Are X,Development,Code,Shader programming.
2019-09-28,0.0,Various,Event,Abstract,Brother's bachelor party.
2019-09-27,0.5,Architects of Souls,Composition,Audio,Composition and mixing.
2019-09-27,2.5,You Are X,Design,Abstract,Master design document and tasks list.
2019-09-27,2.0,You Are X,3D,Visual,Space design mockup.
2019-09-27,1.0,Jam,Performance,Audio,Dance.
2019-09-27,2.0,You Are X,Development,Code,Post processing and platform adjustment.
2019-09-26,1.0,Jam,Research,Audio,Composition and engineering learning.
2019-09-26,5.0,Input Peripherals,2D,Visual,Brainstorming and experimentation for infographic.
2019-09-26,0.5,Jam,Performance,Audio,Guitar.
2019-09-25,2.0,Jam,Research,Audio,Composition and engineering learning.
2019-09-25,3.0,Study,Research,Abstract,Game design.
2019-09-24,1.5,Qurotema,3D,Visual,3D       and texturing.
2019-09-24,2.0,Qurotema,Development,Visual,Rendering.
2019-09-23,1.0,Qurotema,Writing,Abstract,Documentation.
2019-09-23,5.0,Qurotema,Development,Code,"Shader programming, instrument programming."
2019-09-22,1.0,Architects of Souls,Composition,Audio,Composition.
2019-09-22,1.0,Jam,Performance,Audio,Dance.
2019-09-22,3.0,Qurotema,3D,Visual,Platform 3D       and texturing.
2019-09-21,3.0,Qurotema,Development,Code,Shader programming.
2019-09-21,1.0,Study,Research,Abstract,Open-world multiplayer game design.
2019-09-20,1.0,You Are X,Design,Abstract,Project concept.
2019-09-20,2.0,You Are X,Development,Code,Shader writing.
2019-09-19,1.0,Jam,Performance,Audio,Dance.
2019-09-19,2.0,You Are X,Development,Code,Shader writing.
2019-09-19,1.0,Doodle,2D,Visual,Information design.
2019-09-19,2.0,Doodle,Research,Visual,Information design.
2019-09-18,3.0,4D Society,Development,Code,Shader writing.
2019-09-18,4.0,Study,Research,Abstract,Game design concepts and design methodology.
2019-09-17,2.0,You Are X,Development,Code,Shader writing.
2019-09-16,0.5,Doodle,2D,Visual,Information design.
2019-09-15,1.5,Doodle,2D,Visual,Information design.
2019-09-14,2.0,Doodle,2D,Visual,Information design.
2019-09-14,4.0,You Are X,Development,Code,Project site development.
2019-09-13,4.0,You Are X,Design,Abstract,Project concept.
2019-09-12,2.5,Doodle,2D,Visual,Information design.
2019-09-12,1.0,V-OS,2D,Visual,Make and implement writing sector icon and project logos.
2019-09-12,2.5,V-OS,Writing,Abstract,Add writing sector and document projects.
2019-09-11,2.0,You Are X,Design,Visual,Project concept mockup production.
2019-09-11,1.5,You Are X,Photography,Visual,Project concept mockup production.
2019-09-11,0.5,You Are X,Composition,Audio,Project concept mockup production.
2019-09-11,0.5,You Are X,3D,Visual,Project concept mockup production.
2019-09-11,4.0,Nihon,Photography,Visual,Photo editing.
2019-09-11,4.0,Study,Research,Abstract,Game design.
2019-09-10,1.0,Study,Research,Abstract,Road vehicle technology.
2019-09-10,2.5,You Are X,Research,Abstract,Project concept brainstorming.
2019-09-09,2.0,4D Society,Development,Code,Shader programming.
2019-09-08,2.0,Jam,Performance,Audio,Dance.
2019-09-07,1.0,Study,Research,Abstract,Road vehicle technology.
2019-09-06,2.0,Qurotema,Development,Code,Shader programming.
2019-09-06,1.0,Jam,Performance,Audio,Dance.
2019-09-06,1.0,Study,Research,Abstract,Road vehicle technology.
2019-09-06,2.0,You Are X,Research,Abstract,Project concept brainstorming.
2019-09-06,2.0,Study,Research,Abstract,Installation art.
2019-09-05,5.0,Study,Research,Abstract,"Road vehicle technology, information design."
2019-09-05,2.5,4D Society,2D,Visual,Concept art illustration.
2019-09-04,1.0,4D Society,3D,Visual,Concept art blockout.
2019-09-04,0.5,Jam,Performance,Audio,Dance.
2019-09-04,0.5,Study,Research,Abstract,Architecture.
2019-09-04,1.5,4D Society,Research,Abstract,Game design concept.
2019-09-04,4.0,Study,Research,Abstract,Game design.
2019-09-03,1.0,Study,Research,Abstract,Architecture.
2019-09-03,0.0,Various,Event,Abstract,Semester start.
2019-09-02,1.0,Study,Research,Abstract,Intuitive game mechanics learning.
2019-09-01,1.0,Study,Research,Abstract,Entrepeneurship.
2019-08-31,1.0,Rig,Maintenance,Code,Backup.
2019-08-30,2.0,Rig,Maintenance,Code,Backup.
2019-08-30,0.5,Study,Research,Abstract,3rd person movement systems.
2019-08-29,1.0,Study,Research,Abstract,RPG storytelling.
2019-08-28,0.0,Various,Event,Abstract,Move back to Montreal.
2019-08-27,1.0,Study,Research,Abstract,Open-ended interactive storytelling.
2019-08-26,1.0,Study,Research,Abstract,Turn-based tactical combat systems.
2019-08-25,1.0,V-OS,Development,Abstract,Header experimentation.
2019-08-25,0.5,V-OS,Writing,Abstract,Fundamentals.
2019-08-25,1.0,Doodle,Research,Visual,Illustration learning.
2019-08-25,4.5,Nihon,Photography,Visual,Photo editing.
2019-08-24,1.0,V-OS,Development,Code,"Iconography implementation, refactoring."
2019-08-24,1.5,V-OS,Design,Visual,"Iconography, UI."
2019-08-24,3.0,V-OS,2D,Visual,Sector iconography.
2019-08-24,1.0,V-OS,Writing,Abstract,Fundamentals.
2019-08-24,1.0,Doodle,Research,Visual,Illustration learning.
2019-08-24,0.5,Nihon,Photography,Visual,Photo editing.
2019-08-23,3.0,Master of Concept,2D,Visual,Landscape illustration.
2019-08-23,3.0,Master of Concept,Research,Visual,Landscape illustration.
2019-08-23,1.0,Rig,Maintenance,Code,Backup.
2019-08-22,4.5,Nihon,Photography,Visual,Photo taking.
2019-08-22,0.5,Master of Concept,Design,Abstract,Project proposal.
2019-08-21,0.5,Master of Concept,Design,Abstract,Project proposal.
2019-08-21,1.0,Doodle,Research,Visual,Illustration techniques.
2019-08-21,0.5,CULT,Design,Code,Writers page.
2019-08-20,1.0,CULT,Design,Code,Writers page.
2019-08-20,9.0,CULT,Development,Code,"UI, server sync, everything."
2019-08-20,2.0,CULT,2D,Visual,Typography.
2019-08-19,2.0,CULT,Design,Code,Forum page.
2019-08-19,2.0,CULT,2D,Visual,Logo and type design.
2019-08-19,1.0,DokiDoki,Development,Code,Setup and documentation.
2019-08-19,1.0,REsource,Development,Code,Graphical fixes.
2019-08-18,0.0,Various,Event,Abstract,Miu birthday.
2019-08-17,1.5,Purity,Development,Code,"Audio and video support, small adjustments."
2019-08-17,1.0,Master of Concept,Design,Abstract,Project proposal.
2019-08-16,1.5,Doodle,2D,Visual,Illustration practice.
2019-08-16,2.0,Study,Design,Abstract,Online letter system design and writing.
2019-08-15,2.0,Master of Concept,Design,Abstract,Project proposal.
2019-08-15,2.0,Doodle,2D,Visual,Photobashing and illustration practice.
2019-08-15,1.0,Doodle,3D,Visual,Blocking out.
2019-08-15,1.0,V-OS,Writing,Abstract,Portfolio and CV update.
2019-08-14,0.5,V-OS,Writing,Abstract,Rewrite portfolio.
2019-08-14,3.0,Doodle,2D,Visual,Illustration.
2019-08-14,3.0,Doodle,Research,Visual,Illustration techniques.
2019-08-14,0.5,Jam,Composition,Audio,Vocals practice.
2019-08-13,1.0,Study,Research,Abstract,Productivity.
2019-08-13,1.0,Jam,Composition,Audio,Vocals practice.
2019-08-12,0.5,Doodle,2D,Visual,Illustration.
2019-08-12,2.0,Doodle,Research,Visual,Concept art methodology.
2019-08-12,0.5,REsource,Development,Code,Fixes.
2019-08-11,0.5,REsource,Development,Code,Fixes.
2019-08-10,1.0,Tinker,Development,Code,Programming teaching.
2019-08-10,1.0,REsource,Development,Code,Data visualization.
2019-08-09,6.5,REsource,Development,Code,Data visualization.
2019-08-09,2.5,Study,Research,Abstract,"Productivity, industry life, future aspirations."
2019-08-09,1.0,4D Society,Design,Abstract,Business life consideration.
2019-08-08,1.0,Jam,Composition,Audio,Vocals practice.
2019-08-08,3.0,Jam,Composition,Audio,Electronic jam.
2019-08-08,0.5,Sports,Performance,Abstract,Fitness education.
2019-08-08,5.5,REsource,Development,Code,"User interfacing, platform consistency."
2019-08-07,0.5,Sports,Performance,Abstract,Fitness education.
2019-08-07,6.0,REsource,Development,Code,"User interfacing, data management."
2019-08-06,6.0,REsource,Development,Code,"User interfacing, refactoring."
2019-08-06,2.0,Stream,Performance,Abstract,Game streaming.
2019-08-05,6.0,REsource,Development,Code,"User interfacing, server-side saving."
2019-08-04,4.0,REsource,Development,Code,User interfacing.
2019-08-04,1.0,Jam,Composition,Audio,Electronic jam.
2019-08-03,1.0,Jam,Composition,Audio,Electronic jam.
2019-08-02,2.5,Jam,Composition,Audio,Electronic jam.
2019-08-02,1.0,Purity,Research,Code,Small fix and feature guidance.
2019-08-01,1.0,Jam,Composition,Audio,Electronic jam.
2019-08-01,1.0,4D Society,Design,Abstract,Lifestyle brand considerations.
2019-07-31,0.5,4D Society,Design,Abstract,Lifestyle brand considerations.
2019-07-31,3.5,Doodle,2D,Visual,Tattoo design help.
2019-07-31,1.5,REsource,Development,Code,User interfacing.
2019-07-30,0.5,Sports,Research,Code,Fitness.
2019-07-30,2.5,REsource,Development,Code,User interfacing.
2019-07-30,1.0,Jam,Composition,Audio,Electronic jam.
2019-07-30,1.0,Doodle,Research,Visual,"Fashion, techwear and cyberpunk visuals."
2019-07-29,1.5,REsource,Development,Code,User interfacing.
2019-07-29,1.0,Jam,Composition,Audio,Electronic jam.
2019-07-29,2.0,Doodle,Research,Visual,"Fashion, techwear and cyberpunk visuals."
2019-07-28,3.0,Sports,Research,Code,Fitness.
2019-07-28,1.0,REsource,Development,Code,User interfacing.
2019-07-28,1.0,REsource,Design,Visual,User interfacing.
2019-07-27,1.0,Qurotema,3D,Visual,"Language graphics, promotional material."
2019-07-27,1.0,Jam,Composition,Audio,Electronic jam.
2019-07-27,3.0,REsource,Development,Code,User interfacing.
2019-07-26,0.0,Japan,Event,Abstract,Japan schoolyear end.
2019-07-26,1.0,Jam,Composition,Audio,Electronic jam.
2019-07-26,6.0,REsource,Development,Code,"Logging in and request security, user interfacing."
2019-07-25,1.0,Sports,Research,Abstract,Gymnastics.
2019-07-25,1.0,Study,Research,Abstract,"New technologies, blockchain, education."
2019-07-25,3.0,REsource,Development,Code,"Logging in and request security, user interfacing."
2019-07-24,0.5,REsource,2D,Visual,Logo design.
2019-07-24,1.5,Japan,Linguistics,Abstract,Japanese.
2019-07-24,1.5,Jam,Composition,Audio,Electronic jam.
2019-07-24,2.5,REsource,Development,Code,"Logging in and request security, user interfacing."
2019-07-23,1.0,REsource,Design,Code,Setup.
2019-07-23,0.5,Qurotema,Design,Visual,Language construction - syntax documentation.
2019-07-23,0.5,Purity,Research,Code,Debugging.
2019-07-23,1.0,Study,Research,Abstract,Game studies.
2019-07-22,2.0,REsource,Design,Code,Resource management tracker development setup.
2019-07-22,1.0,Purity,Design,Code,Deprecate static site generation - no longer functional with design philosophy.
2019-07-21,1.0,Qurotema,Design,Visual,Language construction - alphabet rework.
2019-07-21,3.5,Qurotema,Linguistics,Code,Language construction - syntax.
2019-07-20,1.0,Qurotema,Design,Visual,Language construction - phonetics and alphabet.
2019-07-20,5.0,Qurotema,Linguistics,Code,Language construction - phonetics and alphabet.
2019-07-19,1.0,V-OS,Writing,Abstract,Rewrites for clarity and narrative obviousness.
2019-07-19,3.0,Qurotema,Linguistics,Code,Language construction - grammar and lexicology.
2019-07-18,1.0,Qurotema,Linguistics,Code,Language construction - basic grammar and lexicology.
2019-07-18,1.5,Study,Research,Abstract,Robotics and society.
2019-07-18,1.5,Study,Writing,Abstract,Creative writing.
2019-07-17,0.5,Doodle,Research,Visual,Fashion and bodies.
2019-07-17,3.0,Japan,Linguistics,Abstract,Japanese.
2019-07-16,0.5,V-OS,Design,Abstract,Document routines.
2019-07-16,1.5,Study,Writing,Abstract,Creative writing.
2019-07-16,0.5,Study,Linguistics,Abstract,Syntax.
2019-07-16,1.0,V-OS,Development,Code,Add artifact timestamp and recent activities sorting.
2019-07-16,0.5,Purity,Development,Code,Add artifact timestamp.
2019-07-16,1.5,Study,Research,Abstract,Game studies.
2019-07-15,1.5,Sports,Research,Code,Gymnastics.
2019-07-15,1.5,Japan,Linguistics,Abstract,Kanji.
2019-07-14,2.0,Jam,Composition,Audio,Composition practice.
2019-07-14,1.5,Sports,Research,Code,Gymnastics.
2019-07-13,1.0,Jam,Composition,Audio,Composition practice.
2019-07-13,1.5,Sports,Research,Code,Gymnastics.
2019-07-12,0.5,Study,Linguistics,Abstract,Syntax.
2019-07-12,3.0,Japan,Linguistics,Abstract,Japanese.
2019-07-11,0.5,Jam,Performance,Audio,Guitar teaching.
2019-07-11,1.5,Tinker,Development,Code,Web programming teaching.
2019-07-11,2.0,Study,Writing,Abstract,Creative writing.
2019-07-10,1.0,Jam,Performance,Audio,Guitar teaching.
2019-07-09,1.5,Jam,Performance,Audio,Guitar teaching.
2019-07-09,1.0,Study,Research,Abstract,Corporate programming careers.
2019-07-09,1.5,Study,Research,Abstract,Game studies.
2019-07-08,1.5,Japan,Linguistics,Abstract,Kanji.
2019-07-07,0.5,Japan,Linguistics,Abstract,Kanji.
2019-07-07,1.0,Study,Research,Abstract,Long-term online game maintenance.
2019-07-06,1.0,Study,Research,Abstract,Long-term online game maintenance.
2019-07-05,1.5,Doodle,Photography,Visual,Picture taking and editing.
2019-07-05,1.5,Study,Linguistics,Abstract,Syntax.
2019-07-05,1.5,Japan,Linguistics,Abstract,Japanese.
2019-07-04,1.5,Study,Writing,Abstract,Creative writing.
2019-07-03,3.0,NMLI,Writing,Abstract,Creative writing.
2019-07-03,2.5,Study,Linguistics,Abstract,Syntax.
2019-07-03,3.0,Japan,Linguistics,Abstract,Japanese.
2019-07-02,1.0,NMLI,Writing,Abstract,Creative writing.
2019-07-01,2.0,NMLI,Writing,Abstract,Creative writing.
2019-07-01,1.5,Japan,Linguistics,Abstract,Kanji.
2019-06-30,2.0,Qurotema,Development,Code,Shader programming.
2019-06-30,1.0,Japan,Linguistics,Abstract,Kanji.
2019-06-29,4.0,Qurotema,Development,Code,Shader programming.
2019-06-29,3.0,NMLI,Writing,Abstract,Creative writing.
2019-06-28,3.0,Qurotema,Development,Code,UI programming.
2019-06-28,2.0,NMLI,Writing,Abstract,Creative writing.
2019-06-28,1.5,Study,Linguistics,Abstract,Syntax.
2019-06-28,1.5,Japan,Linguistics,Abstract,Japanese.
2019-06-27,8.0,Qurotema,Development,Code,UI programming.
2019-06-26,4.0,Jam,Composition,Audio,Vocals practice.
2019-06-25,1.0,Study,Writing,Abstract,Creative writing.
2019-06-25,1.0,Perfect Empathy,Development,Code,Cardslot sizing fix.
2019-06-25,1.5,Study,Research,Abstract,Game studies.
2019-06-24,8.0,Qurotema,Development,Code,Movement system reprogramming.
2019-06-24,1.5,Japan,Linguistics,Abstract,Kanji.
2019-06-23,1.0,Japan,Linguistics,Abstract,Kanji.
2019-06-23,4.0,Qurotema,Design,Code,Project migration tweaking.
2019-06-22,4.0,Qurotema,Research,Code,Project migration.
2019-06-22,2.5,Tinker,Research,Code,Shader learning.
2019-06-21,3.5,Tinker,Research,Code,Shader learning.
2019-06-21,1.5,Study,Linguistics,Abstract,Syntax.
2019-06-21,3.0,Japan,Linguistics,Abstract,Japanese.
2019-06-20,6.5,Tinker,Research,Code,ThreeJS experimentation.
2019-06-20,1.5,Study,Writing,Abstract,Creative writing.
2019-06-19,1.5,Tinker,Research,Code,ThreeJS experimentation.
2019-06-19,1.0,V-OS,Design,Code,Styling fixes and project updates.
2019-06-18,7.0,Cartographer,Development,Code,ThreeJS rendering replacement.
2019-06-18,1.0,Study,Writing,Abstract,Creative writing.
2019-06-17,1.5,V-OS,Writing,Abstract,"Site organization, wording, pages."
2019-06-17,1.0,Golden Bike,Photography,Visual,Picture selection and documentation.
2019-06-17,1.0,Study,Writing,Abstract,Creative writing.
2019-06-17,1.0,Study,Linguistics,Abstract,Syntax.
2019-06-17,1.5,Japan,Linguistics,Abstract,Kanji.
2019-06-16,1.0,Sports,Research,Code,Body exercise studying.
2019-06-15,0.5,Jam,Composition,Audio,"Composition, vocals."
2019-06-15,9.0,NMLI,Development,Code,Fictional web-based OS development.
2019-06-14,1.5,Study,Linguistics,Abstract,Syntax.
2019-06-14,4.0,Jam,Performance,Audio,Dance.
2019-06-14,3.0,NMLI,Development,Code,Fictional web-based OS development.
2019-06-13,5.5,NMLI,Development,Code,Fictional web-based OS development.
2019-06-13,1.0,Japan,Linguistics,Abstract,Japanese.
2019-06-13,2.0,Jam,Composition,Audio,Vocals practice.
2019-06-13,1.5,Study,Writing,Abstract,Creative writing.
2019-06-12,1.0,NMLI,Writing,Abstract,Creative writing.
2019-06-12,1.5,Study,Linguistics,Abstract,Syntax.
2019-06-12,3.0,Japan,Linguistics,Abstract,Japanese.
2019-06-11,2.0,Japan,Linguistics,Abstract,Japanese.
2019-06-11,1.5,Study,Research,Abstract,Game history.
2019-06-10,1.0,Jam,Composition,Audio,"Composition, vocals."
2019-06-09,0.5,Jam,Composition,Audio,"Composition, vocals."
2019-06-08,5.0,Jam,Composition,Audio,Vocals practice.
2019-06-07,1.5,Study,Linguistics,Abstract,Syntax.
2019-06-06,1.5,Study,Writing,Abstract,Creative writing.
2019-06-05,0.5,Jam,Composition,Audio,"Composition, vocals."
2019-06-05,1.0,Jam,Research,Audio,Vocal techniques.
2019-06-05,5.0,Cartographer,Development,Code,"Filtering, blacklisting, quality of life, and moderation implementation."
2019-06-05,1.5,Study,Linguistics,Abstract,Syntax.
2019-06-05,3.0,Japan,Linguistics,Abstract,Japanese.
2019-06-04,0.5,Study,Linguistics,Abstract,Syntax.
2019-06-04,4.0,Cartographer,Development,Code,"Security implementation, mobile support."
2019-06-04,1.5,Study,Research,Abstract,Game history.
2019-06-03,3.0,Cartographer,Development,Code,"Security implementation, styling."
2019-06-03,2.0,Cartographer,Research,Code,Security protocols.
2019-06-03,1.5,Jam,Composition,Audio,"Composition, vocals."
2019-06-03,1.5,Japan,Linguistics,Abstract,Kanji.
2019-06-02,1.0,Japan,Linguistics,Abstract,Kanji.
2019-06-02,3.0,Sports,Performance,Abstract,Biking to Kawaguchiko.
2019-06-02,2.5,Cartographer,Development,Code,Security fixes.
2019-06-01,0.5,Cartographer,Development,Code,Publishing fixes.
2019-06-01,1.5,Doodle,Photography,Visual,Picture editing.
2019-06-01,1.5,Golden Bike,Photography,Visual,Picture editing.
2019-06-01,1.0,Luna,Development,Code,Archive gallery.
2019-06-01,1.0,V-OS,Writing,Abstract,Rewrite page and add page cards.
2019-06-01,1.0,V-OS,Development,Code,Redesign link system into page cards.
2019-05-31,3.0,V-OS,Development,Code,Redesign link system into page cards.
2019-05-31,1.5,Study,Linguistics,Abstract,Syntax.
2019-05-31,3.0,Japan,Linguistics,Abstract,Japanese.
2019-05-30,1.5,Study,Research,Abstract,Software.
2019-05-30,4.5,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-29,2.0,Jam,Composition,Audio,Vocals.
2019-05-29,1.5,Study,Linguistics,Abstract,Syntax.
2019-05-29,2.5,Japan,Linguistics,Abstract,Japanese.
2019-05-28,0.5,Study,Linguistics,Abstract,Syntax.
2019-05-28,1.5,Study,Research,Abstract,"Creative writing study, game studies."
